bikepoint_id,name,lat,lon,bikes_available,empty_docks,docks_total,install_date,locked,temporary,timestamp,data_source
BikePoints_615,"Finlay Street, Fulham",51.476885,-0.215895,17,6,24,1380288900000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_616,"Aintree Street, Fulham",51.481021,-0.209973,9,14,24,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_617,"Elysium Place, Fulham",51.471079,-0.207842,18,2,21,1380531540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_618,"Eel Brook Common, Walham Green",51.476259,-0.193254,13,8,24,1380546540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_619,"Irene Road, Parsons Green",51.473763,-0.19701,10,10,23,1380552360000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_620,"Surrey Lane, Battersea",51.47518,-0.16716,23,1,26,1380629040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_621,"Wandsworth Town Station, Wandsworth",51.460864,-0.187427,27,5,33,1380899280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_622,"Lansdowne Road, Ladbroke Grove",51.507481,-0.205535,12,16,29,1380901680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_623,"Nantes Close, Wandsworth",51.46193,-0.180791,2,19,22,1381135320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_624,"Courland Grove, Wandsworth Road",51.472918,-0.132102,30,8,40,1381224240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_625,"Queen's Circus, Battersea Park",51.477619,-0.149551,18,6,28,1381227480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_626,"Normand Park, West Kensington",51.484386,-0.204815,18,5,24,1381920300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_627,"Holden Street, Battersea",51.46879,-0.15823,18,2,20,1381931400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_628,"William Morris Way, Sands End",51.468819,-0.184318,21,5,26,1381414980000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_629,"Morie Street, Wandsworth",51.459953,-0.190184,15,10,28,1381479480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_630,"Clarence Walk, Stockwell",51.470732,-0.126994,23,2,28,1381487100000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_631,"Battersea Park Road, Nine Elms",51.479501,-0.14177,21,1,27,1381245300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_632,"Sheepcote Lane, Battersea",51.470538,-0.163041,18,8,28,1381220700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_633,"Vereker Road, West Kensington",51.489591,-0.209378,2,28,32,1381402920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_635,"Greyhound Road, Hammersmith",51.486062,-0.214428,16,18,37,1381756440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_636,"South Park, Sands End",51.467064,-0.193502,5,21,28,1381846320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_638,"Falcon Road, Clapham Junction",51.466633,-0.169821,18,6,28,1381834020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_640,"Silverthorne Road, Battersea",51.472865,-0.148059,23,3,28,1382010420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_641,"Archbishop's Park, Waterloo",51.498241,-0.117495,18,3,23,1381926900000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_642,"Fawcett Close, Battersea",51.469161,-0.174485,14,16,30,1381934220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_643,"All Saints' Road, Portobello",51.519042,-0.204764,1,21,22,1382010720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_644,"Rainville Road, Hammersmith",51.483732,-0.223852,20,16,36,1382278560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_645,"Great Suffolk Street, The Borough",51.501732,-0.100292,18,2,21,1382110800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_646,"Buckingham Gate, Westminster",51.498865,-0.137424,3,11,16,1382084340000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_647,"Richmond Way, Shepherd's Bush",51.500353,-0.217515,21,3,27,1382347140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_648,"Peterborough Road, Sands End",51.46904,-0.196274,20,0,20,1382352840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_649,"World's End Place, West Chelsea",51.481805,-0.180274,12,9,22,1382348400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_650,"St. Mark's Road, North Kensington",51.51687,-0.213872,10,10,21,1382438520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_651,"Thorndike Close, West Chelsea",51.480898,-0.183853,4,21,25,1382441580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_652,"Evesham Street, Avondale",51.511486,-0.21819,8,11,20,1381848540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_653,"Simpson Street, Clapham Junction",51.470847,-0.170703,20,5,25,1382539860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_654,"Ashmole Estate, Oval",51.482678,-0.117661,18,15,34,1382520000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_655,"Crabtree Lane, Fulham",51.482944,-0.219346,25,1,27,1382611200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_656,"Broomhouse Lane, Parsons Green",51.468418,-0.199135,24,3,29,1382614560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_657,"Blythe Road West, Shepherd's Bush",51.49968,-0.221791,4,15,21,1382621400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_658,"Ethelburga Estate, Battersea Park",51.477292,-0.164786,25,0,30,1383731100000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_659,"Blackfriars Station, St. Paul's",51.511934,-0.103078,2,30,35,1382697060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_660,"West Kensington Station, West Kensington",51.49087,-0.206029,1,21,22,1382705340000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_661,"All Saints Church, Portobello",51.51632,-0.202608,24,13,37,1382887680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_662,"Phene Street, Chelsea",51.484984,-0.167919,1,20,24,1382866680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_663,"Clarendon Road, Avondale",51.51323,-0.211593,18,6,24,1382870040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_664,"Austin Road, Battersea Park",51.474376,-0.155442,18,4,24,1382964300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_665,"Smugglers Way, Wandsworth",51.461083,-0.191722,17,7,27,1382975700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_666,"Harris Academy, Bermondsey",51.492668,-0.07235,12,3,18,1383063480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_667,"Shepherd's Bush Road North, Shepherd's Bush",51.501594,-0.222293,20,10,34,1383136140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_668,"Ravenscourt Park Station, Hammersmith",51.494223,-0.236769,23,3,26,1383143160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_669,"Teversham Lane, Stockwell",51.476149,-0.123258,32,4,39,1383147660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_670,"Ashley Crescent, Battersea",51.467185,-0.152248,21,5,28,1383212640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,39,16,56,1383217920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_672,"Chicheley Street, South Bank",51.502698,-0.116747,8,16,24,1383221460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_673,"Hibbert Street, Battersea",51.46517,-0.180389,15,19,36,1383319500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_674,"Carnegie Street, King's Cross",51.535467,-0.116191,23,16,40,,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_675,"Usk Road, Clapham Junction",51.463489,-0.182126,21,7,30,1383322320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_676,"Hartington Road, Stockwell",51.47787,-0.126874,33,0,35,1383584400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_677,"Heath Road, Battersea",51.468669,-0.146544,19,7,27,1383476160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_678,"Esmond Street, Putney",51.462312,-0.211468,10,20,30,1383653580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_679,"Orbel Street, Battersea",51.474535,-0.17021,24,1,26,1383661200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_680,"Westbridge Road, Battersea",51.477684,-0.170329,27,0,28,1383657480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_681,"Bishop's Avenue, Fulham",51.473036,-0.214749,19,27,46,1383733440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_682,"Crisp Road, Hammersmith",51.488108,-0.226606,20,24,46,1383738240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_683,"Dorothy Road, Clapham Junction",51.465064,-0.16375,21,4,28,1383750420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_684,"Neville Gill Close, Wandsworth",51.454752,-0.195197,21,8,32,1383823380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_685,"Osiers Road, Wandsworth",51.46067,-0.198735,24,3,30,1383827400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_686,"Beryl Road, Hammersmith",51.488144,-0.222456,14,12,26,1383835560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_687,"Clements Road, Bermondsey",51.4954,-0.061698,5,17,23,1383838440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_688,"Northfields, Wandsworth",51.460951,-0.200667,9,18,28,1383915240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_689,"Spanish Road, Clapham Junction",51.459225,-0.180884,16,13,30,1383918180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_690,"Stanley Grove, Battersea",51.470475,-0.15213,15,8,24,1383924660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_691,"Erin Close, Walham Green",51.479463,-0.195777,20,1,24,1384763520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_692,"Cadogan Close, Victoria Park",51.542118,-0.028941,12,8,22,1384166220000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_693,"Felsham Road, Putney",51.464786,-0.215618,10,4,18,1384001160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_694,"Putney Rail Station, Putney",51.460717,-0.216526,3,16,20,1384004640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_695,"Islington Green, Angel",51.536384,-0.102757,1,12,21,1384172820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_696,"Charing Cross Hospital, Hammersmith",51.487285,-0.217995,4,16,21,1384180020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_697,"Charlotte Terrace, Angel",51.536392,-0.112721,6,18,25,1384251120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_698,"Shoreditch Court, Haggerston",51.539083,-0.070329,16,15,35,1384254300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_699,"Belford House, Haggerston",51.536654,-0.07023,6,30,39,1384256040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_700,"Battersea Church Road, Battersea",51.476964,-0.174347,15,8,25,1384343280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_701,"Vicarage Crescent, Battersea",51.472876,-0.176267,10,18,30,1384345080000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_702,"Durant Street, Bethnal Green",51.528681,-0.06555,4,19,24,1384345860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_703,"St. Bride Street, Holborn",51.514665,-0.104583,1,22,24,1384357800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_704,"Mexfield Road, East Putney",51.45682,-0.202802,5,13,18,1384443480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_705,"Upper Richmond Road, Putney",51.459715,-0.212145,2,20,25,1384453020000,false,true,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_706,"Snowsfields, London Bridge",51.502153,-0.083632,3,24,31,1384420920000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_707,"Barons Court Station, West Kensington",51.490217,-0.215087,1,31,32,1384435680000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_708,"Disraeli Road, Putney",51.46161,-0.216145,32,0,33,1384530180000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_709,"Montserrat Road , Putney",51.463211,-0.21555,21,0,23,1384510140000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_710,"Albert Bridge Road, Battersea Park",51.474392,-0.163347,15,0,20,1384520580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_711,"Everington Street, Fulham",51.483356,-0.216305,14,17,31,1384791540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_712,"Mile End Stadium, Mile End",51.518541,-0.034903,9,12,22,1384797120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_713,"Hawley Crescent, Camden Town",51.541007,-0.14326,16,5,22,1384774620000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_714,"Stewart's Road, Wandsworth Road",51.473116,-0.137235,19,8,28,1384865400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_715,"Aylward Street, Stepney",51.51563,-0.049067,15,6,22,1384868460000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_716,"Stainsby Road , Poplar",51.515427,-0.023565,20,3,24,1384873500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_717,"Dunston Road , Haggerston",51.536585,-0.075885,15,26,43,1384952400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_718,"Ada Street, Hackney Central",51.535716,-0.060291,37,7,45,1384962840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_719,"Victoria Park Road, Hackney Central",51.536424,-0.054162,21,11,34,1384968480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_720,"Star Road, West Kensington",51.487244,-0.205279,14,8,23,1385025840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_721,"Wendon Street, Old Ford",51.536039,-0.026262,6,12,18,1385028480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_722,"Finnis Street, Bethnal Green",51.524583,-0.058631,3,14,19,1385028600000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_723,"Stephendale Road, Sands End",51.46822,-0.190346,13,35,48,1385035380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_724,"Alma Road, Wandsworth",51.457991,-0.184806,13,13,28,1385125380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_725,"Walworth Square, Walworth",51.491327,-0.096518,17,1,24,1563352500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_726,"Alfreda Street, Battersea Park",51.47505,-0.150908,12,9,22,1385128740000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_727,"Chesilton Road, Fulham",51.475698,-0.205876,13,10,23,1385132160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_728,"Putney Bridge Road, East Putney",51.461999,-0.20624,1,27,29,1385466780000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_729,"St. Peter's Terrace, Fulham",51.478939,-0.208485,6,18,24,1385391300000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_730,"Bridge Avenue, Hammersmith",51.492084,-0.229116,15,2,18,1385132580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_731,"Michael Road, Walham Green",51.477276,-0.18921,28,8,37,1385394720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_732,"Duke Street Hill, London Bridge",51.506304,-0.087262,3,17,21,1385458020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_733,"Park Lane, Mayfair",51.505426,-0.150817,0,15,18,1385460840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_734,"Plough Terrace, Clapham Junction",51.462305,-0.175407,11,17,31,1385464500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_735,"Grant Road East, Clapham Junction",51.464894,-0.173029,14,11,28,1385383080000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_736,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,26,2,28,1385472900000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_737,"Fulham Broadway, Walham Green",51.479932,-0.194116,23,1,26,1385554620000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_738,"Imperial Road, Sands End",51.475142,-0.187278,28,8,37,1385563380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_739,"Hortensia Road, West Brompton",51.481765,-0.185273,1,25,28,1385631000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_740,"Sirdar Road, Avondale",51.510928,-0.214594,17,3,20,1385635440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_741,"Freston Road, Avondale",51.512981,-0.219486,5,12,23,1385640120000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_742,"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,10,10,22,1385649540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_743,"Oxford Road, Putney",51.460792,-0.212607,0,19,20,1385723700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_744,"Ingrave Street, Clapham Junction",51.467454,-0.172293,28,1,30,1385729760000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_745,"Upcerne Road, West Chelsea",51.478169,-0.182435,18,11,29,1385740020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_746,"Lots Road, West Chelsea",51.479573,-0.179038,8,14,24,1385985720000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_747,"Ormonde Gate, Chelsea",51.487964,-0.161765,22,1,24,1385997240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_748,"Hertford Road, De Beauvoir Town",51.537277,-0.079201,15,8,25,1386159900000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_749,"Haggerston Road, Haggerston",51.539328,-0.074284,27,10,37,1386172440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_750,"Culvert Road, Battersea",51.471095,-0.15785,19,8,27,1386240360000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_751,"Newton Street, Covent Garden",51.516128,-0.120909,13,9,24,1386250800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_752,"London Street, Paddington",51.515117,-0.173712,5,12,19,1650364320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_753,"Clapham South, Clapham South",51.452997,-0.148651,12,14,28,1386347520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_754,"Grenfell Road, Avondale",51.5129,-0.214762,16,8,24,1389003540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_755,"The Vale, Chelsea",51.485121,-0.174971,20,1,24,1389008580000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_756,"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,16,0,21,1390223040000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_757,"Harcourt Terrace, West Brompton",51.487958,-0.187404,20,1,24,1389094260000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_758,"Westbourne Park Road, Portobello",51.51787,-0.201005,7,16,23,1389178020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_759,"Broadley Terrace, Marylebone",51.524561,-0.165668,17,1,18,1389627480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_760,"Elgin Avenue, Maida Hill",51.524309,-0.201234,17,0,18,1390310760000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_761,"Humbolt Road, Fulham",51.483217,-0.21186,7,18,26,1389781800000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_762,"Storey's Gate, Westminster",51.500703,-0.129698,1,17,21,1392039000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_763,"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,37,8,47,1392043020000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_764,"St. John's Road, Clapham Junction",51.462392,-0.168292,23,7,33,1392633480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_765,"Ranelagh Gardens, Fulham",51.467601,-0.206827,22,4,29,1392986940000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_766,"Ram Street, Wandsworth",51.457529,-0.192165,17,6,25,1392894840000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_767,"Santos Road, Wandsworth",51.457059,-0.200806,20,9,30,1393406280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_768,"Clapham Common North Side, Clapham Common",51.461343,-0.159322,30,4,37,1393494060000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_769,"Sandilands Road, Walham Green",51.473611,-0.191803,15,6,21,1393939560000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_770,"Gwendwr Road, West Kensington",51.491026,-0.209121,3,26,30,1394099280000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_771,"Rifle Place, Avondale",51.509224,-0.216016,17,3,21,1394018400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_772,"Binfield Road, Stockwell",51.472509,-0.122831,25,10,35,1396442100000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_773,"Tallis Street, Temple",51.511891,-0.107349,1,20,24,1396262520000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,18,2,20,1396265880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_775,"Little Brook Green, Brook Green",51.496664,-0.223868,32,0,33,1396270320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_776,"Adeline Place, Bloomsbury",51.517632,-0.129985,0,22,22,1396273320000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_779,"Houndsditch, Aldgate",51.514449,-0.077178,3,23,28,1435313700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_780,"Imperial Wharf Station, Sands End",51.474665,-0.183165,18,5,25,1439455200000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_782,"Halford Road, West Kensington",51.483911,-0.197609,18,3,24,1446485820000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_783,"Monier Road, Hackney Wick",51.540311,-0.02163,20,5,27,1448529660000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,15,15,34,1452789240000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.541482,-0.010437,11,10,30,1451908440000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,24,19,44,1451918160000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,26,7,35,1451900700000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.020542,11,19,31,1451906880000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,26,13,40,1452507000000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_790,"Stratford Station, Stratford",51.541793,-0.00481,15,12,28,1452687420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_792,"Blackfriars Road, Southwark",51.505461,-0.10454,17,24,42,1454926380000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_793,"Cromer Street, Bloomsbury",51.528279,-0.119558,19,9,28,1459424760000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_795,"Euston Square Gardens, Euston",51.527068,-0.131861,14,15,30,1456744740000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_796,"Coram Street, Bloomsbury",51.524,-0.126409,18,10,29,1456746420000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_797,"Ossulston Street, Somers Town",51.5293,-0.128279,16,11,30,1456839540000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_798,"Birkenhead Street, King's Cross",51.530199,-0.122299,22,3,27,1464787980000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_799,"Kings Gate House, Westminster",51.497698,-0.137598,0,22,24,1464876480000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_801,"Lavington Street, Bankside",51.505224,-0.098031,14,15,29,1458824640000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_802,"Albert Square, Stockwell",51.47659,-0.118256,18,13,32,1464865500000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_803,"Southwark Street, Bankside",51.505409,-0.098341,6,17,23,1464787860000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_804,"Good's Way, King's Cross",51.534667,-0.125078,2,21,27,1459410960000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
BikePoints_805,"The Metropolitan, Portobello",51.520509,-0.200804,5,12,18,1467626400000,false,false,2026-04-12T11:44:47.916447,TfL_BikePoint
